cfips,state,year,PS,TS,T2M,QV2M,RH2M,WS2M,WS10M,GWETTOP,T2M_MAX,T2M_MIN,GWETPROF,GWETROOT,PRECTOTCORR,ALLSKY_SRF_ALB,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
1012,EDO,2164,99.14758,24.480602,24.692373,17.29464,84.998085,1.3810207,2.078403,0.76826334,31.118105,14.294287,0.8294724,0.85509425,5.6634192,0.19787689,1992.363,16.4219,86.07887,117.26353
1012,EDO,2165,99.135574,24.476423,24.687313,17.26657,84.887924,1.3982674,2.0956643,0.769248,31.144575,14.260815,0.82919747,0.8564861,5.707153,0.19769719,2019.3599,16.451292,86.243095,117.33198
1012,EDO,2166,99.11812,24.47074,24.680864,17.234234,84.760155,1.4174181,2.1143558,0.7703089,31.175684,14.220406,0.82883954,0.85795903,5.7543297,0.1974925,2048.4531,16.485569,86.43238,117.406975
1012,EDO,2167,99.10181,24.465298,24.674477,17.20229,84.63596,1.4362508,2.1328366,0.77127546,31.206646,14.180958,0.82842124,0.8594435,5.8005238,0.19732474,2077.1921,16.518793,86.61418,117.47997
1012,EDO,2168,99.08399,24.460451,24.668327,17.169516,84.5047,1.4565154,2.1525834,0.7722843,31.238758,14.14107,0.8281003,0.86089706,5.847284,0.19713372,2105.8604,16.552109,86.80396,117.55612
1012,EDO,2169,99.06843,24.455017,24.662249,17.138073,84.38217,1.4749663,2.1704786,0.7732355,31.26959,14.101433,0.82769257,0.8623115,5.8919516,0.19696672,2133.6875,16.58561,86.98475,117.62907
1012,EDO,2170,99.05798,24.452847,24.65896,17.111605,84.275024,1.491907,2.1868613,0.77396345,31.298698,14.068876,0.82735276,0.8635022,5.929907,0.19678302,2156.898,16.613392,87.14739,117.69746
1012,EDO,2171,99.05463,24.45491,24.65998,17.09166,84.186485,1.5061219,2.1998224,0.77432984,31.327188,14.042111,0.82709944,0.86417466,5.953983,0.19658174,2170.5142,16.63488,87.289986,117.76331
1012,EDO,2172,99.04687,24.457048,24.660927,17.06872,84.08033,1.5224131,2.2148528,0.7747617,31.359682,14.012028,0.8268926,0.8647735,5.979201,0.1963368,2185.3594,16.660194,87.45672,117.835304
1012,EDO,2173,99.04286,24.459522,24.662313,17.048689,83.98965,1.5367153,2.227997,0.7750883,31.389387,13.98533,0.8266107,0.8653986,6.00263,0.19610487,2198.971,16.682274,87.603874,117.9011
1012,EDO,2174,99.04151,24.462141,24.66387,17.030214,83.90806,1.5500637,2.2402813,0.77533,31.417376,13.96043,0.826313,0.8660477,6.02469,0.1959285,2211.488,16.702105,87.73707,117.96384
1012,EDO,2175,99.03815,24.464529,24.66544,17.01049,83.819115,1.5639654,2.2528515,0.77562124,31.446934,13.9332285,0.8260159,0.866576,6.045818,0.19571175,2223.9104,16.724371,87.882355,118.02958
1012,EDO,2176,99.03823,24.469465,24.669579,16.995098,83.740875,1.5769123,2.2641566,0.7758611,31.473951,13.910712,0.82586604,0.8668132,6.0597534,0.19541343,2231.4805,16.74256,88.01857,118.093506
1012,EDO,2177,99.0421,24.47589,24.674675,16.98249,83.67539,1.5886488,2.2746916,0.7758821,31.499235,13.892642,0.8256876,0.86702883,6.0704308,0.19515948,2236.9094,16.75588,88.13328,118.15159
1012,EDO,2178,99.0443,24.482668,24.680487,16.968773,83.60139,1.6005274,2.2847407,0.775858,31.528332,13.871338,0.8254989,0.8670869,6.078978,0.19487458,2240.9185,16.772108,88.26364,118.21449
1012,EDO,2179,99.04846,24.489428,24.686003,16.95654,83.5368,1.6118677,2.294641,0.77583843,31.554482,13.85332,0.8252795,0.8672533,6.0886617,0.19461134,2245.7676,16.785856,88.380165,118.27279
1012,EDO,2180,99.05372,24.496895,24.692257,16.944609,83.47176,1.6229813,2.3040228,0.77569175,31.581894,13.834347,0.82509834,0.86732745,6.095189,0.1943873,2248.108,16.798986,88.4946,118.33277
1012,EDO,2181,99.062164,24.502106,24.697504,16.934893,83.42713,1.6300178,2.309365,0.77538353,31.606924,13.813447,0.824624,0.86759126,6.101272,0.19418254,2250.3398,16.811304,88.587425,118.38295
1012,EDO,2182,99.06583,24.506865,24.701744,16.924507,83.38026,1.6385276,2.3161936,0.7751258,31.632677,13.789696,0.82408124,0.8682447,6.1116524,0.19382332,2255.604,16.823233,88.6923,118.4291
1012,EDO,2183,99.07136,24.513205,24.70742,16.916115,83.338066,1.6464235,2.3221014,0.77476996,31.658201,13.767813,0.82359284,0.8687805,6.118441,0.1934387,2258.258,16.83306,88.79234,118.47458
1012,EDO,2184,99.079506,24.520267,24.713678,16.909792,83.30433,1.6537374,2.3276463,0.7743689,31.68152,13.74891,0.8231437,0.8692828,6.1231747,0.19307971,2259.4136,16.840038,88.87998,118.51739
1012,EDO,2185,99.08427,24.525936,24.718174,16.90028,83.26202,1.6622152,2.3346279,0.7739845,31.70702,13.727357,0.8225586,0.8700157,6.1333117,0.19273639,2264.531,16.849386,88.975655,118.56046
1012,EDO,2186,99.09027,24.530449,24.722986,16.89295,83.22791,1.6687949,2.339919,0.7737928,31.728853,13.706033,0.82203835,0.87052834,6.140169,0.19231868,2268.334,16.85992,89.070305,118.60119
1012,EDO,2187,99.097916,24.53401,24.728155,16.88854,83.207214,1.6727452,2.342598,0.7737183,31.746603,13.685918,0.82145274,0.8708776,6.1438947,0.1917856,2271.067,16.870548,89.15892,118.63656
1012,EDO,2188,99.11818,24.540857,24.736012,16.895126,83.22674,1.671757,2.3415995,0.7748702,31.75656,13.686025,0.8210622,0.8726775,6.1697283,0.1907496,2285.6296,16.861517,89.1665,118.66981
1012,EDO,2189,99.1406,24.549492,24.745401,16.905025,83.25128,1.6695626,2.339565,0.77689606,31.767668,13.692708,0.82076025,0.87543964,6.2129893,0.1892946,2309.4705,16.844522,89.15285,118.70956
1012,EDO,2190,99.162094,24.557503,24.754213,16.914494,83.27653,1.6672364,2.3376658,0.7788671,31.778608,13.698919,0.8203761,0.8781704,6.255977,0.18786535,2333.7004,16.828512,89.14152,118.74648
1012,EDO,2191,99.181175,24.564415,24.76264,16.921888,83.29421,1.6656462,2.3359706,0.78046215,31.790058,13.699327,0.81999874,0.8802861,6.288747,0.1866027,2352.0996,16.8184,89.1521,118.78355
1012,EDO,2192,99.20236,24.573101,24.772192,16.930338,83.3153,1.6640749,2.3343778,0.78167135,31.801466,13.701463,0.81964636,0.8821155,6.314033,0.18547542,2365.9775,16.806715,89.156586,118.81762
1012,EDO,2193,99.22653,24.583097,24.783392,16.943674,83.35059,1.6601619,2.3306887,0.7834753,31.810827,13.709826,0.8193559,0.8844969,6.347802,0.18400674,2384.4932,16.788168,89.140114,118.851135
1012,EDO,2194,99.25632,24.592768,24.794474,16.960035,83.40585,1.6553373,2.3264077,0.78468186,31.811584,13.721252,0.81918037,0.8862257,6.3665476,0.1828995,2393.9812,16.768559,89.104805,118.87386
1012,EDO,2195,99.28363,24.602144,24.80585,16.975214,83.45142,1.6509328,2.3219125,0.7861284,31.814882,13.729311,0.81906337,0.8879887,6.387654,0.18167615,2404.66,16.75157,89.08543,118.902824
1012,EDO,2196,99.313354,24.614126,24.819672,16.991673,83.49729,1.64665,2.3173614,0.78684247,31.819906,13.736376,0.81901854,0.8888555,6.389239,0.18067768,2403.338,16.734663,89.070206,118.93122
1012,EDO,2197,99.3495,24.627995,24.83549,17.013893,83.562614,1.6399817,2.310667,0.78794587,31.820517,13.751222,0.81912285,0.89003474,6.3936357,0.17950943,2402.8574,16.709589,89.021935,118.95847
1012,EDO,2198,99.37761,24.640085,24.84979,17.026794,83.59835,1.6375672,2.3073297,0.7868519,31.826525,13.748059,0.819049,0.8887769,6.355544,0.17922534,2378.9526,16.705359,89.04919,118.97945
1012,EDO,2199,99.408966,24.653606,24.866085,17.04416,83.64399,1.6327194,2.3015456,0.78655165,31.832489,13.751043,0.81905293,0.88814753,6.3289633,0.17856532,2361.1257,16.694769,89.05743,119.00579
1012,EDO,2200,99.43771,24.665648,24.881056,17.059221,83.68848,1.6291053,2.2968388,0.78525394,31.835672,13.747367,0.8189727,0.8865089,6.2822967,0.17828761,2332.7349,16.691633,89.08817,119.02103
1012,EDO,2201,99.47388,24.680452,24.898842,17.080826,83.75445,1.6227012,2.2891078,0.7842054,31.835001,13.752284,0.8190519,0.88503563,6.2355676,0.17786293,2303.1401,16.680136,89.086174,119.03525
1012,EDO,2202,99.5,24.69276,24.9146,17.094513,83.7893,1.6193208,2.2837682,0.78270674,31.84218,13.744197,0.8189247,0.88299155,6.1830688,0.17758808,2271.359,16.68183,89.14157,119.0543
1012,EDO,2203,99.523964,24.703438,24.928577,17.10513,83.8178,1.6172686,2.2796655,0.7809764,31.849283,13.732002,0.8187232,0.8807919,6.1281195,0.17748351,2238.4983,16.687275,89.20627,119.072655
1012,EDO,2204,99.55687,24.718868,24.947386,17.125284,83.87158,1.6112082,2.271755,0.7798593,31.85412,13.733159,0.8187384,0.87909424,6.0787153,0.17698847,2207.5103,16.679743,89.22906,119.09191
1012,EDO,2205,99.58015,24.729918,24.961622,17.134968,83.89556,1.6100298,2.2683768,0.7777619,31.862017,13.718919,0.81858224,0.8764975,6.016408,0.17702653,2170.2583,16.687634,89.304756,119.10961
1012,EDO,2206,99.60312,24.742151,24.977554,17.145473,83.9163,1.6083041,2.264012,0.7755826,31.872034,13.7039385,0.8184732,0.87359333,5.94921,0.17701261,2129.9214,16.697145,89.392654,119.12951
1012,EDO,2207,99.625824,24.75394,24.992903,17.15546,83.936905,1.606936,2.260161,0.7734142,31.881582,13.688799,0.8183639,0.8707595,5.883251,0.17702375,2090.2932,16.706438,89.47865,119.14887
1012,EDO,2208,99.64541,24.76573,25.008509,17.16252,83.94348,1.6071283,2.2569997,0.77074903,31.894997,13.666638,0.81823176,0.8672522,5.8054233,0.17721198,2043.5509,16.722218,89.59424,119.17211
1012,EDO,2209,99.67506,24.782396,25.029043,17.17927,83.97774,1.6032017,2.2497773,0.7684121,31.904543,13.657691,0.8183501,0.8639132,5.7267942,0.17715113,1994.8232,16.726313,89.668625,119.19367
1012,EDO,2210,99.69999,24.798721,25.050148,17.192352,83.99373,1.6009111,2.243027,0.76527935,31.918661,13.638479,0.81845343,0.85937035,5.627823,0.17735174,1934.1027,16.741106,89.79042,119.21823
1012,EDO,2211,99.730675,24.8189,25.074923,17.21149,84.0227,1.5962348,2.2338176,0.76266235,31.933647,13.627829,0.8187038,0.8553086,5.534882,0.1772281,1875.5427,16.746126,89.88404,119.24781
1012,EDO,2212,99.75864,24.83837,25.099216,17.22758,84.040596,1.5928936,2.225471,0.75959605,31.950567,13.610768,0.8189117,0.85067207,5.431459,0.17729671,1811.189,16.757074,89.99955,119.27822
1012,EDO,2213,99.80032,24.862226,25.127415,17.256973,84.10384,1.583687,2.2127607,0.7578876,31.959532,13.617323,0.8193487,0.84757084,5.3523955,0.1767649,1759.7102,16.745714,90.0287,119.305466
1012,EDO,2214,99.84341,24.88763,25.157177,17.288582,84.16969,1.5737417,2.1988475,0.75653744,31.969658,13.626465,0.8198539,0.8447917,5.278487,0.17602973,1710.3154,16.730453,90.05052,119.337135
1012,EDO,2215,99.883194,24.9052,25.176416,17.312025,84.241585,1.567235,2.1910384,0.75540483,31.970938,13.635316,0.819872,0.8435576,5.231022,0.17560059,1679.5082,16.712343,90.02586,119.35265
1012,EDO,2216,99.91372,24.913477,25.185057,17.324677,84.30155,1.5647498,2.1895044,0.7547919,31.967245,13.63844,0.8194722,0.8437573,5.2140727,0.17532356,1669.9991,16.698881,89.99303,119.35856
1012,EDO,2217,99.94978,24.924171,25.195387,17.341028,84.37655,1.5609821,2.1869543,0.7539347,31.961168,13.647706,0.81911373,0.84386325,5.191704,0.17511281,1656.8528,16.679575,89.93452,119.35961
1012,EDO,2218,99.978004,24.931852,25.203506,17.351578,84.42832,1.5591953,2.1859035,0.7533067,31.960096,13.647322,0.8186379,0.8440402,5.1747904,0.17483678,1647.6985,16.668612,89.912605,119.36858
1012,EDO,2219,100.01615,24.94256,25.214094,17.370373,84.51438,1.5543258,2.1825871,0.752472,31.950487,13.659045,0.8182928,0.84412366,5.1505046,0.17459999,1633.5723,16.646818,89.84163,119.36475
1012,EDO,2220,100.046005,24.950518,25.222666,17.382923,84.57423,1.5514027,2.1804788,0.75191134,31.946825,13.661588,0.8178636,0.8443262,5.134154,0.17428306,1624.9512,16.634748,89.8129,119.3699
1012,EDO,2221,100.089966,24.964376,25.235382,17.405731,84.675766,1.545173,2.175924,0.7507607,31.935575,13.68015,0.8175429,0.844333,5.1039977,0.17411025,1607.0667,16.60684,89.71623,119.3608
1012,EDO,2222,100.13466,24.97886,25.248909,17.430336,84.782326,1.5380313,2.170992,0.7496212,31.924026,13.701859,0.81723,0.8442677,5.0738707,0.1738875,1589.2584,16.577864,89.61819,119.34853
1012,EDO,2223,100.181435,24.994616,25.26303,17.455761,84.8926,1.5309948,2.1660986,0.7482946,31.912506,13.724991,0.8169111,0.8441783,5.0404077,0.17372768,1569.0977,16.546032,89.509026,119.3357
1012,EDO,2224,100.23433,25.011744,25.278341,17.485928,85.02359,1.5221672,2.1597643,0.7468879,31.895115,13.754869,0.8166823,0.8440473,5.0028014,0.17360467,1546.187,16.50824,89.3699,119.31577
1012,EDO,2225,100.28427,25.028385,25.293188,17.513699,85.14422,1.5142239,2.1541224,0.74548155,31.88117,13.781352,0.8163948,0.843904,4.966339,0.17347105,1524.1224,16.473223,89.24513,119.29942
1012,EDO,2226,100.333824,25.044596,25.307692,17.541052,85.26397,1.5064842,2.1486354,0.7441033,31.866913,13.806736,0.81609154,0.84375894,4.9298463,0.17333758,1502.054,16.438475,89.12059,119.28347
1012,EDO,2227,100.38568,25.061918,25.323189,17.571047,85.393456,1.4976209,2.1421936,0.7426687,31.851177,13.8363085,0.81580377,0.84361625,4.892519,0.17317942,1479.4812,16.401413,88.98761,119.263435
1012,EDO,2228,100.43617,25.077522,25.337572,17.599577,85.51966,1.4890654,2.136135,0.74132305,31.834932,13.862084,0.815482,0.8434143,4.8538857,0.17303307,1456.7025,16.366482,88.858696,119.244965
1012,EDO,2229,100.490005,25.09381,25.352673,17.631176,85.65919,1.4791744,2.1289122,0.7399527,31.815,13.89207,0.81520104,0.84320414,4.813536,0.17287622,1432.7925,16.328184,88.71307,119.22135
1012,EDO,2230,100.53645,25.10918,25.366756,17.657103,85.77195,1.4718213,2.1239183,0.7386421,31.802948,13.914483,0.81484675,0.8430474,4.777952,0.17268343,1412.0879,16.296698,88.60456,119.20649
1012,EDO,2231,100.58785,25.125065,25.381596,17.686975,85.903404,1.4625112,2.117331,0.7372728,31.785746,13.941594,0.8145072,0.8427975,4.7375293,0.17250936,1388.7256,16.261045,88.4717,119.18504
1012,EDO,2232,100.6342,25.140245,25.39579,17.711803,86.01141,1.4548942,2.1124876,0.73591423,31.775932,13.962469,0.81385803,0.84247637,4.700474,0.1723038,1367.2086,16.231287,88.36431,119.170906
1012,EDO,2233,100.66701,25.163218,25.416267,17.718111,86.00988,1.4504691,2.115428,0.73337007,31.818064,13.969097,0.81052476,0.84058815,4.6573763,0.1719602,1342.6598,16.22509,88.35446,119.18159
1012,EDO,2234,100.68227,25.186762,25.436653,17.70544,85.9038,1.450602,2.1257617,0.7297721,31.894352,13.947846,0.80483776,0.836913,4.641566,0.17140114,1319.532,16.220829,88.38906,119.196945
1012,EDO,2235,100.67822,25.214922,25.460375,17.669071,85.65179,1.4542341,2.1457548,0.7242729,32.022434,13.89428,0.79507124,0.8300551,4.6673255,0.17046382,1295.8403,16.212591,88.4584,119.20729
1012,EDO,2236,100.672,25.244375,25.484806,17.629612,85.38236,1.459069,2.1674778,0.7185778,32.15799,13.837949,0.78507733,0.8230473,4.6929812,0.16953936,1271.2886,16.205933,88.53887,119.221825
1012,EDO,2237,100.67003,25.272291,25.508257,17.596558,85.147896,1.4625186,2.1865568,0.71340895,32.279533,13.789699,0.77605575,0.8167199,4.7175827,0.16864023,1249.11,16.197237,88.60591,119.2323
1012,EDO,2238,100.66775,25.301224,25.532423,17.561787,84.90217,1.4663934,2.2068062,0.70809746,32.40582,13.740367,0.766772,0.8102035,4.743116,0.16775018,1226.1251,16.188856,88.67469,119.24416
1012,EDO,2239,100.67003,25.32606,25.553833,17.534164,84.702324,1.4687366,2.2233057,0.7035891,32.511417,13.69804,0.7588257,0.8046333,4.7661233,0.16692403,1206.4849,16.17988,88.72823,119.25299
1012,EDO,2240,100.68154,25.333366,25.561724,17.53054,84.67353,1.470615,2.2281713,0.70254165,32.536892,13.677782,0.75694776,0.8037825,4.771753,0.16641352,1202.8896,16.177324,88.77198,119.26867
1012,EDO,2241,100.69946,25.337301,25.56724,17.53585,84.6977,1.4713261,2.229489,0.7024286,32.538727,13.669185,0.75667644,0.8041432,4.7745905,0.16599862,1203.6296,16.17385,88.79856,119.28267
1012,EDO,2242,100.72264,25.342726,25.57406,17.545979,84.7394,1.4708589,2.2300482,0.70248127,32.534103,13.670119,0.75672174,0.8047248,4.7791977,0.16558346,1205.3566,16.16641,88.80607,119.2916
1012,EDO,2243,100.74602,25.347118,25.58033,17.55703,84.78648,1.4698879,2.2302043,0.70262897,32.526226,13.67105,0.7568638,0.80530745,4.784307,0.16515255,1207.3682,16.158047,88.80865,119.29778
1012,EDO,2244,100.76973,25.35172,25.58664,17.568062,84.83366,1.4690545,2.2304175,0.702784,32.518593,13.67264,0.7569942,0.80594134,4.789206,0.16473876,1209.3677,16.15008,88.811165,119.30508
1012,EDO,2245,100.79234,25.357088,25.593346,17.578102,84.87449,1.4687293,2.231272,0.7028346,32.514263,13.673424,0.7570306,0.8065212,4.7939477,0.16432387,1211.1094,16.142656,88.819984,119.313896
1012,EDO,2246,100.815315,25.362364,25.599936,17.588024,84.91544,1.4686661,2.2323403,0.70292556,32.50957,13.67446,0.75709337,0.8071643,4.79856,0.16392598,1212.9757,16.135756,88.829,119.324036
1012,EDO,2247,100.85071,25.361729,25.601395,17.611145,85.03614,1.4614189,2.2232385,0.70414907,32.47307,13.694432,0.75956416,0.8097082,4.8266644,0.16392013,1220.4109,16.106577,88.73938,119.321175
1012,EDO,2248,100.98119,25.314432,25.559515,17.732096,85.76335,1.397868,2.1335413,0.7150841,32.198906,13.871701,0.7824005,0.82977176,5.0723453,0.16749379,1280.6886,15.899258,87.863396,119.240715
1012,EDO,2249,100.98503,25.300482,25.544817,17.706606,85.68404,1.3651,2.1009471,0.71988446,32.275986,13.910159,0.7889432,0.84093356,5.3135686,0.17000945,1342.493,15.876445,87.77651,119.357704
1012,EDO,2250,100.98996,25.288595,25.531961,17.683033,85.60932,1.3357556,2.0716517,0.7242815,32.348866,13.945352,0.79501843,0.85137486,5.5366235,0.17236404,1399.5466,15.855525,87.701546,119.46897
1012,EDO,2251,100.966095,25.278778,25.519978,17.625353,85.33874,1.3093232,2.0520298,0.72679895,32.490585,13.937919,0.7965823,0.85872334,5.8328843,0.17445344,1462.1285,15.82974,87.670395,119.582726
1012,EDO,2252,100.916214,25.273893,25.511581,17.538345,84.89008,1.2891185,2.045265,0.72691894,32.692417,13.885823,0.79310465,0.86191833,6.173789,0.17596048,1523.5459,15.801505,87.69638,119.68893
1012,EDO,2253,100.873856,25.270548,25.504946,17.461206,84.49093,1.2715358,2.0396695,0.7269994,32.873592,13.839339,0.7899966,0.8648828,6.4794755,0.17728494,1578.5427,15.775409,87.721855,119.786125
1012,EDO,2254,100.834694,25.268074,25.499306,17.388826,84.11524,1.255323,2.0347419,0.7270241,33.045227,13.795292,0.7870501,0.86768115,6.7664757,0.17850606,1630.0719,15.7507925,87.75,119.878784
1012,EDO,2255,100.78984,25.265055,25.492386,17.3081,83.69767,1.2382784,2.0297847,0.72702235,33.23401,13.746843,0.78387636,0.8707235,7.0814037,0.17994146,1686.2524,15.723966,87.779,119.98118
1012,EDO,2256,100.751724,25.26293,25.487091,17.236948,83.32845,1.2233455,2.0257487,0.7270113,33.40213,13.702905,0.7810483,0.8734331,7.359762,0.18115747,1736.2118,15.701018,87.81174,120.073875
1012,EDO,2257,100.71685,25.261507,25.48252,17.170061,82.98061,1.2099771,2.0226703,0.7269886,33.560867,13.661191,0.7784194,0.87605304,7.62171,0.18230262,1783.1913,15.679166,87.84549,120.1632
1012,EDO,2258,100.71711,25.265678,25.485931,17.150942,82.87315,1.2066557,2.0239434,0.72687954,33.618904,13.645181,0.77744305,0.8773318,7.711269,0.18242091,1799.9231,15.6706705,87.882065,120.20597
1012,EDO,2259,100.75259,25.276041,25.49779,17.17964,83.00586,1.2135216,2.0296097,0.7266221,33.576897,13.654855,0.7781027,0.87718916,7.625711,0.18150258,1785.8665,15.676389,87.92501,120.20262
1012,EDO,2260,100.78846,25.28662,25.509743,17.208971,83.14148,1.2205472,2.0353532,0.7263569,33.53406,13.66521,0.77877384,0.8770658,7.5392346,0.18057759,1771.4734,15.681376,87.96636,120.19856
1012,EDO,2261,100.82575,25.296543,25.521631,17.240105,83.28711,1.2270179,2.0403953,0.7261651,33.486862,13.676515,0.77947366,0.87687784,7.4487033,0.17960957,1756.6552,15.686992,88.00446,120.19155
1012,EDO,2262,100.85941,25.305824,25.53257,17.266317,83.40777,1.2322788,2.0448353,0.7260079,33.450394,13.685534,0.77999604,0.876894,7.3784633,0.17876005,1745.3796,15.69037,88.03988,120.18914
1012,EDO,2263,100.90049,25.315878,25.544893,17.30217,83.57788,1.2394421,2.0499322,0.72587353,33.39258,13.699727,0.78086793,0.8766532,7.274136,0.17771474,1728.1987,15.696223,88.072685,120.176994
1012,EDO,2264,100.9348,25.32519,25.555998,17.329369,83.70355,1.2449281,2.0544834,0.7257192,33.35392,13.709134,0.7814224,0.8766295,7.199911,0.17684668,1716.2864,15.700177,88.10903,120.17352
1012,EDO,2265,100.970566,25.334558,25.567228,17.357939,83.83671,1.2505407,2.058874,0.7255755,33.31196,13.719568,0.78203565,0.8765869,7.1218247,0.17596756,1703.7036,15.704185,88.142456,120.16871
1012,EDO,2266,101.007744,25.343513,25.578386,17.38839,83.98017,1.2567241,2.0636683,0.72550935,33.26438,13.730458,0.7827607,0.8765129,7.0367136,0.17505339,1690.1086,15.709031,88.175,120.16195
1012,EDO,2267,101.045975,25.353045,25.590178,17.420538,84.13141,1.2627298,2.0680404,0.7253792,33.21499,13.742681,0.7834686,0.8763422,6.9460206,0.17409708,1675.4158,15.714377,88.20875,120.15313
1012,EDO,2268,101.08196,25.361876,25.601168,17.449495,84.26715,1.268566,2.0726995,0.72529435,33.17104,13.752828,0.7841236,0.8762693,6.8658304,0.17322151,1662.627,15.719153,88.24295,120.14805
1012,EDO,2269,101.11777,25.371344,25.612396,17.47805,84.40026,1.2746162,2.0774548,0.72514904,33.12866,13.763092,0.78476435,0.87624395,6.786873,0.17236449,1649.8469,15.723125,88.27669,120.143616
1012,EDO,2270,101.152954,25.380327,25.623404,17.506176,84.53141,1.2801464,2.081847,0.72504723,33.087093,13.77289,0.78536654,0.8761969,6.7099996,0.17150234,1637.5886,15.727347,88.31061,120.13883
1012,EDO,2271,101.18629,25.388712,25.633768,17.531199,84.64771,1.2854508,2.0863817,0.724957,33.050903,13.780764,0.78590965,0.8762045,6.6423273,0.17072435,1626.9412,15.73148,88.34545,120.13822
1012,EDO,2272,101.21109,25.39577,25.642181,17.545082,84.70781,1.2884663,2.0900495,0.7249024,33.038017,13.782523,0.7860758,0.87656295,6.6154003,0.17016242,1623.4146,15.731799,88.378494,120.14781
1012,EDO,2273,101.23802,25.403389,25.65113,17.561573,84.78097,1.2923498,2.0941982,0.72481585,33.0197,13.785801,0.78634244,0.8768397,6.5782604,0.16956143,1617.9956,15.732963,88.412544,120.1556
1012,EDO,2274,101.2637,25.410276,25.659546,17.57669,84.8476,1.2958525,2.0982482,0.7247976,33.003418,13.787971,0.78658575,0.87718385,6.546963,0.1689796,1613.8147,15.733722,88.44561,120.164154
1012,EDO,2275,101.289116,25.41762,25.668264,17.591906,84.914055,1.2995374,2.1025016,0.7247194,32.987755,13.790096,0.78680646,0.87748325,6.513802,0.16838111,1609.1931,15.73473,88.48162,120.172554
1012,EDO,2276,101.312515,25.424452,25.676437,17.604445,84.96707,1.302276,2.1061852,0.7246683,32.978004,13.790951,0.7869096,0.8778589,6.4916315,0.16783893,1606.4956,15.734731,88.516136,120.18323
1012,EDO,2277,101.33571,25.431768,25.684816,17.616531,85.01756,1.3055971,2.1103506,0.72455376,32.969215,13.791555,0.7870236,0.8782139,6.468088,0.16732012,1603.3624,15.735143,88.5535,120.195404
1012,EDO,2278,101.35812,25.438688,25.692978,17.628147,85.06548,1.3085074,2.1143553,0.72446656,32.961594,13.791692,0.7870964,0.8785673,6.446907,0.16679822,1600.8167,15.735797,88.592186,120.20753
1012,EDO,2279,101.3769,25.444891,25.700169,17.634533,85.08752,1.310422,2.118011,0.7243962,32.964607,13.789199,0.7869997,0.87906384,6.44467,0.16639282,1601.4402,15.734614,88.62917,120.225075
1012,EDO,2280,101.39841,25.45165,25.70819,17.645025,85.12986,1.3131995,2.1220555,0.7243063,32.959255,13.788552,0.7870413,0.879417,6.426422,0.16589153,1599.4097,15.735375,88.6694,120.23836
1012,EDO,2281,101.41824,25.45769,25.715597,17.653091,85.16038,1.3146054,2.1250346,0.7242645,32.959213,13.786959,0.7869488,0.8798499,6.419876,0.16543931,1599.5215,15.734916,88.70542,120.253105
1012,EDO,2282,101.44211,25.46433,25.723959,17.666813,85.219215,1.316802,2.1281726,0.7242181,32.94785,13.788658,0.78701764,0.8801267,6.3946037,0.16486698,1596.3508,15.7356615,88.740654,120.26172
1012,EDO,2283,101.45877,25.470142,25.730923,17.67079,85.228905,1.3173187,2.1307404,0.7241419,32.95687,13.784727,0.7867667,0.8806197,6.4011087,0.16448544,1598.697,15.734567,88.77867,120.28034
1012,EDO,2284,101.481544,25.477478,25.739527,17.683224,85.28045,1.3202654,2.134714,0.72399056,32.948856,13.785579,0.78681165,0.8808701,6.375925,0.16394731,1595.1812,15.735657,88.81988,120.29178
1012,EDO,2285,101.50483,25.484503,25.748001,17.696148,85.335304,1.3239894,2.139391,0.72388124,32.937817,13.785908,0.78695244,0.8810854,6.3460665,0.16340333,1591.0168,15.737921,88.86289,120.303345
1012,EDO,2286,101.52707,25.491232,25.756357,17.708153,85.385155,1.3263884,2.142967,0.72377807,32.930172,13.786116,0.78696233,0.8813108,6.3226147,0.162858,1588.0566,15.739482,88.904076,120.31432
1012,EDO,2287,101.54646,25.49798,25.764257,17.716137,85.4143,1.3283715,2.14657,0.72363347,32.931553,13.784384,0.786848,0.8816418,6.31229,0.16240709,1587.196,15.739993,88.94711,120.3302
1012,EDO,2288,101.571396,25.505198,25.773134,17.731308,85.48001,1.3315434,2.1504974,0.72352177,32.91771,13.786875,0.78696907,0.88180107,6.2783117,0.16183276,1582.213,15.742173,88.988045,120.33904
1012,EDO,2289,101.58933,25.511347,25.780584,17.737656,85.50098,1.3327453,2.1536705,0.72341585,32.922733,13.784358,0.7867654,0.88218564,6.2757034,0.16140962,1582.7666,15.741956,89.02992,120.35588
1012,EDO,2290,101.613464,25.518572,25.789446,17.751858,85.56158,1.3355131,2.1573052,0.7232776,32.911568,13.786412,0.7868189,0.88233376,6.2449603,0.16084944,1578.3059,15.744052,89.07178,120.36555
1012,EDO,2291,101.63384,25.525919,25.797728,17.760708,85.594734,1.3375211,2.1606908,0.72307855,32.912315,13.785972,0.7866942,0.88266,6.2329307,0.16040283,1576.8225,15.743849,89.11261,120.38092
1012,EDO,2292,101.656006,25.533106,25.806347,17.772583,85.64309,1.3396263,2.1640308,0.72291243,32.907127,13.787071,0.78662854,0.88285935,6.2111344,0.15988582,1573.7513,15.744864,89.154816,120.39269
